lotus_id,inchikey,smiles,class_np,family,genus,species,ref_id,source,accepted_rank,tax_status,original_name,accepted_name
LTS0130874,HLWFWCCEDRONPH-UHFFFAOYSA-N,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(OC3C(O)OC(CO)C(O)C3O)c21,Flavanones,Fabaceae,Cyclopia,Cyclopia intermedia,10.1021/JF0210730,GBIF Backbone Taxonomy,species,accepted,Cyclopia intermedia,Cyclopia intermedia
LTS0164453,HMGKMKCGGPSESV-UHFFFAOYSA-N,O=c1c(-c2cccc(O)c2O)coc2cc3c(c(O)c12)OCO3,Isoflavones,Iridaceae,Iris,Iris tenuifolia,10.1016/J.PHYTOCHEM.2008.03.011,GBIF Backbone Taxonomy,species,accepted,Iris tenuifolia,Iris tenuifolia
LTS0105344,HMGRVRIPKPTWTO-JLHYYAGUSA-N,COc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1CC=C(C)C,Chalcones,Erythroxylaceae,Erythroxylum,Erythroxylum barbatum,10.1016/S0305-1978(02)00249-1,GBIF Backbone Taxonomy,species,accepted,Erythroxylum barbatum,Erythroxylum barbatum
LTS0105344,HMGRVRIPKPTWTO-JLHYYAGUSA-N,COc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1CC=C(C)C,Chalcones,Fabaceae,Lonchocarpus,Lonchocarpus sericeus,10.1016/0031-9422(72)80097-9,GBIF Backbone Taxonomy,species,accepted,Lonchocarpus sericeus ex,Lonchocarpus sericeus
LTS0105344,HMGRVRIPKPTWTO-JLHYYAGUSA-N,COc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1CC=C(C)C,Chalcones,Fabaceae,Lonchocarpus,Lonchocarpus sericeus,10.1021/NP50048A064,GBIF Backbone Taxonomy,species,accepted,Lonchocarpus sericeus ex,Lonchocarpus sericeus
LTS0158214,HMOGGANVPFSRNU-ATXXLYKSSA-N,O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)cc(O)c21,Flavanones,Dilleniaceae,Dillenia,Dillenia pentagyna,10.1016/S0031-9422(00)82693-X,GBIF Backbone Taxonomy,species,accepted,Dillenia pentagyna,Dillenia pentagyna
LTS0116208,HMOGGANVPFSRNU-HPBDWJGCSA-N,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)[C@H](O)[C@H]3O)cc(O)c21,Flavanones,Dilleniaceae,Dillenia,Dillenia pentagyna,10.1016/S0031-9422(00)82693-X,GBIF Backbone Taxonomy,species,accepted,Dillenia pentagyna,Dillenia pentagyna
LTS0157945,HMOGGANVPFSRNU-UHFFFAOYSA-N,O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)cc(O)c21,Flavanones,Dilleniaceae,Dillenia,Dillenia pentagyna,10.1016/S0031-9422(00)82693-X,GBIF Backbone Taxonomy,species,accepted,Dillenia pentagyna,Dillenia pentagyna
LTS0152010,HMSBILHIZHSYAC-UHFFFAOYSA-N,COc1cc2occ(-c3ccc(OC(C)=O)cc3)c(=O)c2c(OC(C)=O)c1OC,Isoflavones,Fabaceae,Pterocarpus,Pterocarpus angolensis,10.1039/P19810000263,GBIF Backbone Taxonomy,species,accepted,Pterocarpus angolensis,Pterocarpus angolensis
LTS0114319,HMSVODXGAMBTER-KRWDZBQOSA-N,COc1cc(-c2coc3cc(O)cc(O)c3c2=O)c2c(c1OC)C[C@H](O)C(C)(C)O2,Isoflavones,Fabaceae,Piscidia,Piscidia piscipula,10.1016/S0031-9422(00)90825-2,GBIF Backbone Taxonomy,species,accepted,Piscidia piscipula,Piscidia piscipula
LTS0210074,HMSVODXGAMBTER-QGZVFWFLSA-N,COc1cc(-c2coc3cc(O)cc(O)c3c2=O)c2c(c1OC)C[C@@H](O)C(C)(C)O2,Isoflavones,Fabaceae,Piscidia,Piscidia piscipula,10.1016/S0031-9422(00)90825-2,GBIF Backbone Taxonomy,species,accepted,Piscidia piscipula,Piscidia piscipula
LTS0193773,HMSVODXGAMBTER-UHFFFAOYSA-N,COc1cc(-c2coc3cc(O)cc(O)c3c2=O)c2c(c1OC)CC(O)C(C)(C)O2,Isoflavones,Fabaceae,Piscidia,Piscidia piscipula,10.1016/S0031-9422(00)90825-2,GBIF Backbone Taxonomy,species,accepted,Piscidia piscipula,Piscidia piscipula
LTS0076542,HMTMYIWMPJSCAZ-GOSISDBHSA-N,CC(C)(O)[C@H]1Cc2cc3cc(-c4cc(O)cc(O)c4)oc3cc2O1,2-arylbenzofurans,Moraceae,Morus,Morus cathayana,10.1016/S0031-9422(01)00171-6,GBIF Backbone Taxonomy,species,accepted,Morus cathayana,Morus cathayana
LTS0273046,HMTMYIWMPJSCAZ-SFHVURJKSA-N,CC(C)(O)[C@@H]1Cc2cc3cc(-c4cc(O)cc(O)c4)oc3cc2O1,2-arylbenzofurans,Moraceae,Morus,Morus alba,10.3390/MOLECULES16076010,GBIF Backbone Taxonomy,species,accepted,Morus alba,Morus alba
LTS0273046,HMTMYIWMPJSCAZ-SFHVURJKSA-N,CC(C)(O)[C@@H]1Cc2cc3cc(-c4cc(O)cc(O)c4)oc3cc2O1,2-arylbenzofurans,Moraceae,Morus,Morus cathayana,10.1016/S0031-9422(01)00171-6,GBIF Backbone Taxonomy,species,accepted,Morus cathayana,Morus cathayana
LTS0273046,HMTMYIWMPJSCAZ-SFHVURJKSA-N,CC(C)(O)[C@@H]1Cc2cc3cc(-c4cc(O)cc(O)c4)oc3cc2O1,2-arylbenzofurans,Moraceae,Morus,Morus nigra,10.1021/JF1003607,GBIF Backbone Taxonomy,species,accepted,Morus nigra,Morus nigra
LTS0212179,HMTMYIWMPJSCAZ-UHFFFAOYSA-N,CC(C)(O)C1Cc2cc3cc(-c4cc(O)cc(O)c4)oc3cc2O1,2-arylbenzofurans,Moraceae,Morus,Morus alba,10.1021/NP800491U,GBIF Backbone Taxonomy,species,accepted,Morus alba,Morus alba
LTS0212179,HMTMYIWMPJSCAZ-UHFFFAOYSA-N,CC(C)(O)C1Cc2cc3cc(-c4cc(O)cc(O)c4)oc3cc2O1,2-arylbenzofurans,Moraceae,Morus,Morus alba,10.3390/MOLECULES16076010,GBIF Backbone Taxonomy,species,accepted,Morus alba,Morus alba
LTS0212179,HMTMYIWMPJSCAZ-UHFFFAOYSA-N,CC(C)(O)C1Cc2cc3cc(-c4cc(O)cc(O)c4)oc3cc2O1,2-arylbenzofurans,Moraceae,Morus,Morus alba,10.3987/COM-89-4906,GBIF Backbone Taxonomy,species,accepted,Morus alba,Morus alba
LTS0212179,HMTMYIWMPJSCAZ-UHFFFAOYSA-N,CC(C)(O)C1Cc2cc3cc(-c4cc(O)cc(O)c4)oc3cc2O1,2-arylbenzofurans,Moraceae,Morus,Morus cathayana,10.1016/S0031-9422(01)00171-6,GBIF Backbone Taxonomy,species,accepted,Morus cathayana,Morus cathayana
LTS0212179,HMTMYIWMPJSCAZ-UHFFFAOYSA-N,CC(C)(O)C1Cc2cc3cc(-c4cc(O)cc(O)c4)oc3cc2O1,2-arylbenzofurans,Moraceae,Morus,Morus nigra,10.1021/JF1003607,GBIF Backbone Taxonomy,species,accepted,Morus nigra,Morus nigra
LTS0071009,HMTSHCGCQPCGLA-GFCCVEGCSA-N,COc1cc([C@H]2CC(=O)c3c(cc(O)c(OC)c3O)O2)cc(O)c1OC,Flavanones,Bromeliaceae,Greigia,Greigia sphacelata,10.1021/NP0003387,GBIF Backbone Taxonomy,species,accepted,Greigia sphacelata,Greigia sphacelata
LTS0190985,HMTSHCGCQPCGLA-LBPRGKRZSA-N,COc1cc([C@@H]2CC(=O)c3c(cc(O)c(OC)c3O)O2)cc(O)c1OC,Flavanones,Bromeliaceae,Greigia,Greigia sphacelata,10.1021/NP0003387,GBIF Backbone Taxonomy,species,accepted,Greigia sphacelata,Greigia sphacelata
LTS0093637,HMTSHCGCQPCGLA-UHFFFAOYSA-N,COc1cc(C2CC(=O)c3c(cc(O)c(OC)c3O)O2)cc(O)c1OC,Flavanones,Bromeliaceae,Greigia,Greigia sphacelata,10.1021/NP0003387,GBIF Backbone Taxonomy,species,accepted,Greigia sphacelata,Greigia sphacelata
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Ageratina,Ageratina altissima,10.3987/COM-08-S(F)79,GBIF Backbone Taxonomy,species,accepted,Ageratina altissima,Ageratina altissima
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Artemisia,Artemisia campestris,10.1016/0031-9422(91)83491-3,GBIF Backbone Taxonomy,species,accepted,Artemisia campestris,Artemisia campestris
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Artemisia,Artemisia campestris,10.1016/S0031-9422(98)00180-0,GBIF Backbone Taxonomy,species,accepted,Artemisia campestris,Artemisia campestris
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Artemisia,Artemisia campestris,10.1021/NP50043A035,GBIF Backbone Taxonomy,species,accepted,Artemisia campestris,Artemisia campestris
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Artemisia,Artemisia xanthochroa,10.1016/0031-9422(90)85307-2,GBIF Backbone Taxonomy,species,accepted,Artemisia xanthochroa,Artemisia xanthochroa
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Baccharis,Baccharis dracunculifolia,10.1016/J.FITOTE.2009.06.007,GBIF Backbone Taxonomy,species,accepted,Baccharis dracunculifolia,Baccharis dracunculifolia
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Baccharis,Baccharis dracunculifolia,10.1248/CPB.50.583,GBIF Backbone Taxonomy,species,accepted,Baccharis dracunculifolia,Baccharis dracunculifolia
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Baccharis,Baccharis glutinosa,10.1016/S0031-9422(00)83754-1,GBIF Backbone Taxonomy,species,synonym,Baccharis douglasii,Baccharis glutinosa
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Baccharis,Baccharis leptocephala,10.1016/0031-9422(81)84033-2,GBIF Backbone Taxonomy,species,accepted,Baccharis leptocephala,Baccharis leptocephala
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Baccharis,Baccharis pseudovaccinioides,10.1515/ZNC-1986-1-214,iNaturalist,species,synonym,Baccharis vaccinioides,Baccharis pseudovaccinioides
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Baccharis,Baccharis salicifolia,10.1016/0031-9422(90)83041-X,GBIF Backbone Taxonomy,species,accepted,Baccharis salicifolia,Baccharis salicifolia
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Baccharis,Baccharis salicifolia,10.1016/S0031-9422(00)83754-1,GBIF Backbone Taxonomy,species,accepted,Baccharis salicifolia,Baccharis salicifolia
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Chromolaena,Chromolaena odorata,10.1007/BF02980123,GBIF Backbone Taxonomy,species,accepted,Chromolaena odorata,Chromolaena odorata
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Chromolaena,Chromolaena odorata,10.1016/0305-1978(95)00080-1,GBIF Backbone Taxonomy,species,accepted,Chromolaena odorata,Chromolaena odorata
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Chromolaena,Chromolaena odorata,10.1016/J.BSE.2014.12.019,GBIF Backbone Taxonomy,species,accepted,Chromolaena odorata,Chromolaena odorata
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Chromolaena,Chromolaena odorata,10.1248/BPB.30.1150,GBIF Backbone Taxonomy,species,accepted,Chromolaena odorata,Chromolaena odorata
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Chromolaena,Chromolaena odorata,10.1248/CPB.59.129,GBIF Backbone Taxonomy,species,accepted,Chromolaena odorata,Chromolaena odorata
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Chromolaena,Chromolaena odorata,10.3987/COM-08-S(F)79,GBIF Backbone Taxonomy,species,accepted,Chromolaena odorata,Chromolaena odorata
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Diplostephium,Diplostephium cinereum,10.1016/S0305-1978(97)00070-7,GBIF Backbone Taxonomy,species,accepted,Diplostephium cinereum,Diplostephium cinereum
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Dolichlasium,Dolichlasium lagascae,10.1016/S0031-9422(00)83758-9,GBIF Backbone Taxonomy,species,accepted,Dolichlasium lagascae,Dolichlasium lagascae
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Filifolium,Filifolium sibiricum,10.1007/S10600-011-9906-4,GBIF Backbone Taxonomy,species,synonym,Tanacetum sibiricum,Filifolium sibiricum
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Gymnosperma,Gymnosperma glutinosum,10.1016/S0031-9422(00)83754-1,GBIF Backbone Taxonomy,species,accepted,Gymnosperma glutinosum,Gymnosperma glutinosum
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Pentacalia,Pentacalia vaccinioides,10.1515/ZNC-1986-1-214,GBIF Backbone Taxonomy,species,synonym,Monticalia vaccinioides,Pentacalia vaccinioides
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Plazia,Plazia daphnoides,10.1016/0031-9422(88)80695-2,GBIF Backbone Taxonomy,species,accepted,Plazia daphnoides,Plazia daphnoides
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Proustia,Proustia cuneifolia,10.1016/S0031-9422(00)98112-3,GBIF Backbone Taxonomy,species,accepted,Proustia cuneifolia,Proustia cuneifolia
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Wyethia,Wyethia angustifolia,10.1016/S0031-9422(00)81244-3,GBIF Backbone Taxonomy,species,accepted,Wyethia angustifolia,Wyethia angustifolia
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Asteraceae,Wyethia,Wyethia helenioides,10.1016/S0031-9422(00)81244-3,GBIF Backbone Taxonomy,species,accepted,Wyethia helenioides,Wyethia helenioides
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Burseraceae,Commiphora,Commiphora socotrana,10.1080/10575630108041254,GBIF Backbone Taxonomy,species,accepted,Commiphora socotrana,Commiphora socotrana
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Calceolariaceae,Calceolaria,Calceolaria hypericina,10.1016/0031-9422(88)83164-9,GBIF Backbone Taxonomy,species,accepted,Calceolaria hypericina,Calceolaria hypericina
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Lamiaceae,Clinopodium,Clinopodium laxiflorum,10.1002/JCCS.200000028,GBIF Backbone Taxonomy,species,accepted,Clinopodium laxiflorum,Clinopodium laxiflorum
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Lamiaceae,Clinopodium,Clinopodium umbrosum,10.1002/JCCS.199300014,GBIF Backbone Taxonomy,species,accepted,Clinopodium umbrosum,Clinopodium umbrosum
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Lamiaceae,Cyclotrichium,Cyclotrichium niveum,10.1016/0031-9422(89)80396-6,GBIF Backbone Taxonomy,species,accepted,Cyclotrichium niveum,Cyclotrichium niveum
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Lamiaceae,Hypenia,Hypenia salzmannii,10.1016/0031-9422(90)89065-H,GBIF Backbone Taxonomy,species,accepted,Hypenia salzmannii,Hypenia salzmannii
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Lamiaceae,Salvia,Salvia,10.1016/S0031-9422(01)00415-0,GBIF Backbone Taxonomy,genus,accepted,Salvia,Salvia
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Lamiaceae,Salvia,Salvia,10.1021/NP50048A050,GBIF Backbone Taxonomy,genus,accepted,Salvia,Salvia
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Lamiaceae,Vitex,Vitex quinata,10.1016/J.PHYTOL.2011.03.007,GBIF Backbone Taxonomy,species,accepted,Vitex quinata,Vitex quinata
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Namaceae,Eriodictyon,Eriodictyon californicum,10.1021/NP50081A012,GBIF Backbone Taxonomy,species,accepted,Eriodictyon californicum,Eriodictyon californicum
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Piperaceae,Piper,Piper crassinervium,10.1021/NP030530J,GBIF Backbone Taxonomy,species,accepted,Piper crassinervium,Piper crassinervium
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Piperaceae,Piper,Piper marginatum,10.1016/J.TETASY.2007.05.006,GBIF Backbone Taxonomy,species,accepted,Piper marginatum,Piper marginatum
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Rosaceae,Prunus,Prunus domestica,10.1016/0031-9422(92)80399-Y,GBIF Backbone Taxonomy,species,accepted,Prunus domestica,Prunus domestica
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Rosaceae,Prunus,Prunus leveilleana,10.1021/JA01559A059,GBIF Backbone Taxonomy,species,accepted,Prunus leveilleana,Prunus leveilleana
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Rutaceae,Citrus,Citrus × aurantium nothof. aurantium,10.1016/0031-9422(93)85237-L,GBIF Backbone Taxonomy,form,synonym,Citrus aurantium,Citrus × aurantium nothof. aurantium
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Salicaceae,Populus,Populus cathayana,10.1515/ZNC-1992-3-423,GBIF Backbone Taxonomy,species,accepted,Populus cathayana,Populus cathayana
LTS0268841,HMUJXQRRKBLVOO-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1,Flavanones,Salicaceae,Populus,Populus grandidentata,10.1016/0305-1978(91)90071-7,GBIF Backbone Taxonomy,species,accepted,Populus grandidentata,Populus grandidentata
